2.720765,0.201743,10.332362
3.071051,0.192357,0.141369
3.073507,0.194307,0.424422
3.075472,0.195241,0.710097
3.076683,0.196516,1.011580
3.078268,0.198188,1.316785
3.078956,0.199564,1.619103
3.079170,0.201231,1.919020
3.080057,0.202996,2.223069
3.081253,0.203367,2.531873
3.081904,0.202531,2.838373
3.083646,0.201527,3.153497
3.087244,0.201268,3.485626
3.090846,0.201204,3.824390
3.093834,0.201184,4.165988
3.095576,0.201213,4.506155
3.097010,0.201281,4.848301
3.099877,0.201325,5.193341
3.102287,0.201430,5.541954
3.102955,0.201384,5.894987
3.103378,0.201176,6.252022
3.103859,0.200970,6.612877
3.104730,0.200873,6.976085
3.106002,0.200859,7.339502
3.107897,0.201022,7.703288
3.110810,0.201182,8.071559
3.114532,0.201206,8.435170
3.118678,0.201318,8.799321
3.124220,0.201394,9.177308
3.129999,0.201489,9.563996
3.134313,0.201304,9.940573
3.139101,0.201776,10.325971
3.492982,0.193911,0.141494
3.490364,0.194633,0.425055
3.489412,0.194976,0.711502
3.489150,0.196412,1.012737
3.489570,0.198187,1.317213
3.489587,0.199663,1.618892
3.489640,0.201374,1.918408
3.490552,0.203167,2.222109
3.491712,0.203532,2.530374
3.492533,0.202681,2.836081
3.494689,0.201650,3.150420
3.498351,0.201370,3.482063
3.501622,0.201318,3.820626
3.504518,0.201314,4.161797
3.506514,0.201293,4.500745
3.508334,0.201303,4.842242
3.511686,0.201303,5.188456
3.514424,0.201355,5.538532
3.515284,0.201306,5.892059
3.516079,0.201139,6.249136
3.516900,0.200990,6.609859
3.518138,0.200929,6.972643
3.520036,0.200912,7.334971
3.522998,0.201026,7.698062
3.526962,0.201168,8.066754
3.531851,0.201266,8.431072
3.536927,0.201385,8.795378
3.542162,0.201343,9.172924
3.547617,0.201387,9.559154
3.553272,0.201399,9.935763
3.557437,0.201735,10.320727
3.901445,0.193401,0.141976
3.902192,0.194219,0.426645
3.901778,0.194476,0.714251
3.900276,0.196224,1.014996
3.899545,0.198051,1.318120
3.899382,0.199575,1.618858
3.900011,0.201331,1.918220
3.901068,0.203177,2.221813
3.902640,0.203604,2.529398
3.904089,0.202898,2.833974
3.906431,0.201930,3.147357
3.909791,0.201576,3.478645
3.912106,0.201460,3.817164
3.914314,0.201452,4.157705
3.916871,0.201400,4.494896
3.919642,0.201370,4.835478
3.923428,0.201306,5.183121
3.926139,0.201250,5.534859
3.927194,0.201165,5.888896
3.928559,0.201060,6.245920
3.929713,0.200978,6.606301
3.931060,0.200922,6.968338
3.933614,0.200899,7.329588
3.937981,0.201010,7.692466
3.943130,0.201179,8.061820
3.949356,0.201364,8.426937
3.955472,0.201465,8.791599
3.960378,0.201293,9.168521
3.965449,0.201283,9.554021
3.972316,0.201479,9.930700
3.976121,0.201704,10.315482
4.320238,0.192442,0.142195
4.316785,0.193757,0.427313
4.314734,0.194064,0.715331
4.312752,0.195957,1.015368
4.312308,0.197820,1.316972
4.312298,0.199427,1.617080
4.312423,0.201379,1.917947
4.313181,0.203432,2.223058
4.314950,0.203884,2.529824
4.316539,0.203021,2.832599
4.318351,0.201907,3.144608
4.320745,0.201562,3.475508
4.322249,0.201506,3.813840
4.324092,0.201514,4.153755
4.326988,0.201470,4.489519
4.330172,0.201474,4.829104
4.334308,0.201438,5.177816
4.337584,0.201356,5.531054
4.339411,0.201228,5.885245
4.341646,0.201146,6.241715
4.343523,0.201061,6.601605
4.345452,0.200925,6.963228
4.348529,0.200856,7.324009
4.353561,0.200974,7.686670
4.359520,0.201154,8.056036
4.367109,0.201408,8.421318
4.374209,0.201535,8.786184
4.378805,0.201315,9.163662
4.383473,0.201298,9.549556
4.391065,0.201622,9.925404
4.395353,0.201673,10.309287
4.727597,0.193077,0.142508
4.726635,0.193880,0.428102
4.726509,0.193758,0.716491
4.725554,0.195631,1.015580
4.725843,0.197573,1.315278
4.725866,0.199323,1.615014
4.725153,0.201519,1.918092
4.725294,0.203809,2.225235
4.727231,0.204228,2.530897
4.728804,0.203057,2.831487
4.729779,0.201722,3.141950
4.730957,0.201444,3.472499
4.731957,0.201507,3.810568
4.733875,0.201523,4.149899
4.736940,0.201486,4.484402
4.740080,0.201553,4.822949
4.744482,0.201602,5.172418
4.748702,0.201547,5.526999
4.751604,0.201370,5.881208
4.754705,0.201287,6.236964
4.757480,0.201182,6.596313
4.760299,0.200961,6.957575
4.763853,0.200833,7.318232
4.769282,0.200930,7.680842
4.775945,0.201091,8.049966
4.784774,0.201407,8.415021
4.792716,0.201584,8.779935
4.797219,0.201352,9.158430
4.801713,0.201331,9.545188
4.809721,0.201760,9.919857
4.814843,0.201693,10.302188
5.137465,0.193328,0.143497
5.138656,0.193979,0.430285
5.139787,0.193688,0.718719
5.139521,0.195357,1.016640
5.139683,0.197520,1.316157
5.139262,0.199486,1.615782
5.137652,0.201690,1.918369
5.137210,0.203920,2.224779
5.139084,0.204275,2.529646
5.140907,0.203139,2.829667
5.141872,0.201867,3.139837
5.142799,0.201599,3.469915
5.143582,0.201613,3.807419
5.145403,0.201518,4.146125
5.148393,0.201340,4.479888
5.151307,0.201312,4.817728
5.155766,0.201636,5.167011
5.160520,0.201922,5.521549
5.164110,0.201668,5.875610
5.167683,0.201338,6.231222
5.170796,0.201210,6.590500
5.174096,0.201133,6.951561
5.178117,0.201004,7.311685
5.184417,0.200874,7.673108
5.191996,0.200881,8.041488
5.201676,0.201318,8.407804
5.210469,0.201611,8.774153
5.215730,0.201421,9.153498
5.220999,0.201437,9.540772
5.228695,0.201818,9.913255
5.234664,0.201702,10.293285
5.548706,0.193456,0.143039
5.551751,0.194064,0.428825
5.553120,0.193734,0.716550
5.553235,0.195096,1.015529
5.552481,0.197508,1.315945
5.551446,0.199692,1.616592
5.549347,0.201841,1.918335
5.548426,0.203935,2.223195
5.550302,0.204244,2.527814
5.552469,0.203267,2.827853
5.553886,0.202138,3.138138
5.555037,0.201849,3.467642
5.555550,0.201755,3.804373
5.557135,0.201533,4.142374
5.560067,0.201182,4.475528
5.562905,0.200999,4.812771
5.567409,0.201603,5.161630
5.572486,0.202282,5.515753
5.576634,0.201978,5.869553
5.580542,0.201371,6.225101
5.583824,0.201220,6.584491
5.587507,0.201325,6.945463
5.592011,0.201201,7.304918
5.599234,0.200826,7.664583
5.607684,0.200685,8.031858
5.618319,0.201241,8.400034
5.628286,0.201638,8.768403
5.634372,0.201502,9.148456
5.640390,0.201571,9.536037
5.647981,0.201862,9.906181
5.654592,0.201734,10.284037
5.969247,0.193777,0.141951
5.968183,0.194400,0.426265
5.967615,0.194087,0.713311
5.966324,0.195197,1.012709
5.964073,0.197385,1.313368
5.962613,0.199437,1.614173
5.961579,0.201749,1.917105
5.961710,0.204061,2.223265
5.963277,0.204458,2.527228
5.964551,0.203433,2.826543
5.965185,0.202231,3.136415
5.966685,0.201898,3.465934
5.968050,0.201743,3.802649
5.970026,0.201512,4.139575
5.972995,0.201283,4.470250
5.975979,0.201211,4.805480
5.980211,0.201690,5.155130
5.985027,0.202173,5.510568
5.989157,0.201915,5.864398
5.992943,0.201460,6.219413
5.996495,0.201305,6.578565
6.001223,0.201301,6.939507
6.006470,0.201161,7.298163
6.013861,0.200954,7.655049
6.022380,0.200933,8.020264
6.033702,0.201391,8.390676
6.044918,0.201667,8.761684
6.052425,0.201534,9.142487
6.059336,0.201650,9.529903
6.067904,0.201854,9.897533
6.076755,0.201698,10.274487
6.376451,0.194006,0.141865
6.379651,0.194691,0.425975
6.380514,0.194468,0.712670
6.378343,0.195381,1.011447
6.374583,0.197228,1.311554
6.372798,0.199063,1.611617
6.373555,0.201575,1.914949
6.375047,0.204186,2.221948
6.376020,0.204707,2.526315
6.376206,0.203586,2.825150
6.375905,0.202273,3.134560
6.377814,0.201897,3.464305
6.380387,0.201702,3.801146
6.383077,0.201475,4.136993
6.386098,0.201419,4.464894
6.389285,0.201526,4.797950
6.393212,0.201819,5.148522
6.397546,0.201995,5.505451
6.401549,0.201788,5.859366
6.405243,0.201543,6.213758
6.409079,0.201372,6.572604
6.414870,0.201224,6.933448
6.420998,0.201096,7.291368
6.428851,0.201124,7.645485
6.437641,0.201244,8.008474
6.449170,0.201556,8.380765
6.461131,0.201685,8.754177
6.470364,0.201556,9.135870
6.478590,0.201720,9.523230
6.488284,0.201848,9.888487
6.499265,0.201714,10.264123
6.794932,0.194420,0.141564
6.794893,0.194833,0.425043
6.794054,0.194371,0.711029
6.791445,0.195231,1.008970
6.788049,0.197149,1.308108
6.786815,0.199036,1.607059
6.787195,0.201518,1.910302
6.787831,0.204095,2.217699
6.787867,0.204629,2.522677
6.788018,0.203530,2.821739
6.787925,0.202228,3.130861
6.789996,0.201905,3.459906
6.792811,0.201780,3.796389
6.795974,0.201567,4.131945
6.799465,0.201457,4.459920
6.802868,0.201512,4.793088
6.806481,0.201779,5.143295
6.810535,0.201964,5.499733
6.814500,0.201759,5.853459
6.818231,0.201479,6.207829
6.822299,0.201323,6.566526
6.829002,0.201285,6.927017
6.836325,0.201224,7.284438
6.845567,0.201194,7.637513
6.855483,0.201236,7.999305
6.866735,0.201532,8.370687
6.878418,0.201683,8.743824
6.889120,0.201591,9.126848
6.899126,0.201784,9.515123
6.910164,0.201870,9.877924
6.922743,0.201888,10.251882
7.205443,0.194737,0.141115
7.207218,0.194997,0.423725
7.206882,0.194219,0.708919
7.204427,0.195045,1.005985
7.201673,0.197109,1.303985
7.200950,0.199102,1.601731
7.200488,0.201498,1.905128
7.199778,0.203954,2.213220
7.199219,0.204470,2.518665
7.199677,0.203426,2.817556
7.200028,0.202163,3.126173
7.202458,0.201903,3.454618
7.205404,0.201878,3.790652
7.208937,0.201703,4.126175
7.212855,0.201499,4.454886
7.216308,0.201448,4.788740
7.219658,0.201709,5.138318
7.223611,0.201960,5.493836
7.227620,0.201749,5.847292
7.231390,0.201401,6.201618
7.235704,0.201275,6.560031
7.243454,0.201370,6.919885
7.252170,0.201363,7.276768
7.262675,0.201229,7.629388
7.273611,0.201181,7.990487
7.284637,0.201495,8.360633
7.296067,0.201706,8.733080
7.307945,0.201631,9.117137
7.319552,0.201802,9.506132
7.332182,0.201917,9.866955
7.346302,0.202076,10.238740
7.626380,0.194477,0.140971
7.625186,0.194812,0.423330
7.623158,0.194130,0.708087
7.620289,0.194980,1.003661
7.617341,0.197039,1.300153
7.616457,0.199041,1.596754
7.615056,0.201541,1.900142
7.613271,0.204113,2.208444
7.612169,0.204624,2.513884
7.613131,0.203457,2.812444
7.614306,0.202125,3.120498
7.617061,0.201954,3.448500
7.619955,0.202048,3.784284
7.623093,0.201886,4.120020
7.626750,0.201663,4.449484
7.629985,0.201626,4.783657
7.633141,0.201809,5.132642
7.636957,0.201928,5.487514
7.640907,0.201688,5.840276
7.644821,0.201363,6.193712
7.649534,0.201263,6.551231
7.658166,0.201401,6.910045
7.668341,0.201399,7.266059
7.680630,0.201277,7.618478
7.692723,0.201279,7.979770
7.702834,0.201589,8.350817
7.713351,0.201778,8.723809
7.725768,0.201656,9.106721
7.738668,0.201745,9.494380
7.754331,0.202001,9.854405
7.770087,0.202389,10.226740
8.040947,0.193931,0.140890
8.041496,0.194510,0.423072
8.039050,0.194021,0.707500
8.036063,0.194926,1.001622
8.032582,0.196963,1.296269
8.031180,0.198963,1.591609
8.029093,0.201608,1.895123
8.026327,0.204363,2.203655
8.024678,0.204875,2.508991
8.026061,0.203538,2.807173
8.028037,0.202104,3.114737
8.031226,0.202016,3.442256
8.034008,0.202197,3.777736
8.036793,0.202013,4.113863
8.040470,0.201799,4.444151
8.043779,0.201826,4.778664
8.046897,0.201941,5.127016
8.050652,0.201903,5.481167
8.054541,0.201630,5.833160
8.058698,0.201355,6.185506
8.063827,0.201273,6.541993
8.073024,0.201375,6.899597
8.084290,0.201317,7.254566
8.098339,0.201281,7.606788
8.111744,0.201432,7.968457
8.121274,0.201708,8.340733
8.131095,0.201824,8.714243
8.144070,0.201684,9.095405
8.158159,0.201748,9.481204
8.176390,0.202098,9.840843
8.193566,0.202469,10.213098
8.466423,0.193985,0.140428
8.463331,0.194699,0.421709
8.459107,0.194195,0.705186
8.454207,0.195033,0.998584
8.448538,0.196998,1.292754
8.444958,0.198970,1.587742
8.441965,0.201680,1.890992
8.439095,0.204504,2.199177
8.437726,0.204985,2.503742
8.438478,0.203605,2.801284
8.439509,0.202168,3.108591
8.442459,0.202008,3.436071
8.445739,0.202035,3.771323
8.449144,0.201736,4.107584
8.453249,0.201576,4.439339
8.457155,0.201676,4.775202
8.461195,0.201913,5.122899
8.465642,0.201971,5.475848
8.469730,0.201727,5.826782
8.474532,0.201494,6.178173
8.480148,0.201366,6.532823
8.489027,0.201165,6.887124
8.499934,0.200869,7.239768
8.514475,0.201064,7.593523
8.529060,0.201515,7.957539
8.539722,0.201787,8.330533
8.549897,0.201832,8.703607
8.564103,0.201751,9.081941
8.580098,0.201890,9.464506
8.599141,0.202259,9.824709
8.616559,0.202364,10.199640
8.880026,0.194213,0.139887
8.881405,0.195013,0.420110
8.879150,0.194437,0.702578
8.872530,0.195164,0.995575
8.864119,0.197023,1.289650
8.858072,0.198932,1.584624
8.854390,0.201686,1.887379
8.851466,0.204556,2.194867
8.850878,0.204994,2.498469
8.851268,0.203616,2.795228
8.851206,0.202218,3.102297
8.853658,0.201983,3.429937
8.857359,0.201840,3.765019
8.861392,0.201449,4.101175
8.865860,0.201365,4.434023
8.870396,0.201530,4.771067
8.875554,0.201880,5.118279
8.880837,0.202041,5.470268
8.885165,0.201805,5.820498
8.890735,0.201598,6.171307
8.897054,0.201456,6.524217
8.905724,0.201063,6.874684
8.916219,0.200626,7.224441
8.930992,0.200924,7.579687
8.946680,0.201505,7.946081
8.958848,0.201808,8.319769
8.969725,0.201868,8.692488
8.984944,0.201834,9.068463
9.002369,0.201956,9.448282
9.021385,0.202330,9.808613
9.038551,0.202363,10.185869
9.300911,0.194594,0.139488
9.302074,0.195172,0.418970
9.299450,0.194491,0.700737
9.291234,0.195160,0.993478
9.281095,0.196935,1.287468
9.274106,0.198772,1.581831
9.270745,0.201501,1.883944
9.268468,0.204356,2.190999
9.267553,0.204871,2.494347
9.267123,0.203613,2.790559
9.266756,0.202281,3.096758
9.268582,0.202011,3.423840
9.271389,0.201792,3.758740
9.274516,0.201394,4.094747
9.278952,0.201443,4.427104
9.283607,0.201731,4.763314
9.289680,0.202000,5.110116
9.296003,0.202008,5.462190
9.301340,0.201758,5.813005
9.308445,0.201578,6.164496
9.315949,0.201450,6.516889
9.325224,0.201276,6.864356
9.336105,0.201096,7.211135
9.350421,0.201218,7.565892
9.365668,0.201467,7.932730
9.379385,0.201729,8.306514
9.392316,0.201921,8.678630
9.408121,0.201901,9.053248
9.425387,0.201910,9.431806
9.443191,0.202255,9.792178
9.458914,0.202325,10.170581
9.723259,0.194909,0.139194
9.722987,0.195289,0.418097
9.719068,0.194551,0.699460
9.709669,0.195164,0.992092
9.698379,0.196867,1.285638
9.690609,0.198637,1.579218
9.687563,0.201335,1.880695
9.686082,0.204190,2.187424
9.684671,0.204817,2.490731
9.683207,0.203678,2.786156
9.682433,0.202382,3.091098
9.683785,0.202069,3.417207
9.685796,0.201802,3.751651
9.687923,0.201397,4.087565
9.692154,0.201536,4.419598
9.696732,0.201917,4.755089
9.703529,0.202081,5.101280
9.710738,0.201917,5.453186
9.717211,0.201677,5.804501
9.726060,0.201546,6.156642
9.735030,0.201420,6.508986
9.745633,0.201422,6.854401
9.757784,0.201484,7.198908
9.771519,0.201517,7.552764
9.785596,0.201528,7.919367
9.799983,0.201696,8.292552
9.814385,0.201924,8.663555
9.831096,0.201940,9.037084
9.848705,0.201941,9.414830
9.866525,0.202273,9.775349
9.883252,0.202349,10.152337
10.145410,0.195552,0.139635
10.144112,0.195726,0.419388
10.138821,0.194782,0.701501
10.128858,0.195265,0.994129
10.117198,0.196900,1.287148
10.108643,0.198651,1.580490
10.105499,0.201458,1.881234
10.104523,0.204452,2.186802
10.103238,0.205120,2.488301
10.100797,0.203894,2.781843
10.098963,0.202533,3.084868
10.099708,0.202243,3.409161
10.101193,0.202035,3.741945
10.102354,0.201595,4.077093
10.105981,0.201595,4.409847
10.110204,0.201835,4.745942
10.116793,0.201907,5.090989
10.123782,0.201673,5.441316
10.131405,0.201448,5.792788
10.142293,0.201395,6.145884
10.153489,0.201361,6.498624
10.167197,0.201488,6.843665
10.182064,0.201642,7.188166
10.195117,0.201678,7.541803
10.207527,0.201699,7.907674
10.221197,0.201766,8.277873
10.235472,0.201867,8.645548
10.253625,0.201915,9.018020
10.272995,0.202000,9.395673
10.292626,0.202347,9.757291
10.312744,0.202464,10.131597
10.565383,0.195894,0.140035
10.563576,0.195950,0.420872
10.557268,0.194888,0.704215
10.547241,0.195396,0.996567
10.535930,0.197048,1.288392
10.527276,0.198834,1.581150
10.524079,0.201746,1.881540
10.523348,0.204853,2.186107
10.522248,0.205518,2.486175
10.518925,0.204172,2.777881
10.516249,0.202744,3.079112
10.516378,0.202462,3.401597
10.517021,0.202258,3.732301
10.517035,0.201727,4.066304
10.519976,0.201590,4.399514
10.523823,0.201706,4.736030
10.529924,0.201712,5.079844
10.536464,0.201432,5.428349
10.545199,0.201201,5.779750
10.558228,0.201204,6.133382
10.571736,0.201277,6.486180
10.588367,0.201581,6.831097
10.605862,0.201867,7.176193
10.619248,0.201868,7.530823
10.631531,0.201857,7.897290
10.644854,0.201846,8.265130
10.658292,0.201854,8.629590
10.677257,0.201915,8.998840
10.698560,0.202057,9.372180
10.724458,0.202517,9.728771
10.759754,0.202961,10.089527
10.985002,0.195352,0.140945
10.982165,0.195602,0.423763
10.975921,0.194693,0.708798
10.966316,0.195718,0.999709
10.956349,0.197577,1.289734
10.948527,0.199493,1.580151
10.945051,0.202363,1.879553
10.943901,0.205387,2.184090
10.942382,0.205993,2.483639
10.938967,0.204620,2.774377
10.935890,0.203207,3.074491
10.934827,0.202813,3.395204
10.933715,0.202381,3.724007
10.932312,0.201584,4.056098
10.935106,0.201372,4.388210
10.938831,0.201494,4.723595
10.944008,0.201516,5.066254
10.949284,0.201215,5.413585
10.958086,0.201006,5.763781
10.972940,0.201028,6.115760
10.989065,0.201169,6.467672
11.009097,0.201721,6.813929
11.029614,0.202207,7.161328
11.045065,0.202125,7.518833
11.059694,0.201951,7.887188
11.073520,0.201874,8.253066
11.085692,0.201907,8.614779
11.104358,0.201998,8.978659
11.127717,0.202157,9.342975
11.161412,0.202756,9.691535
11.214731,0.203548,10.033436
11.405745,0.194812,0.141996
11.402187,0.195294,0.426568
11.396134,0.194482,0.713316
11.387643,0.195925,1.004419
11.379397,0.198013,1.292840
11.372696,0.200075,1.581415
11.368402,0.202882,1.879970
11.366078,0.205792,2.184278
11.363605,0.206339,2.483462
11.360017,0.204999,2.772860
11.356487,0.203658,3.071328
11.354233,0.203187,3.389881
11.351617,0.202550,3.716309
11.349053,0.201498,4.046061
11.351497,0.201213,4.376858
11.354923,0.201357,4.711050
11.359210,0.201395,5.052697
11.363385,0.201051,5.398882
11.371808,0.200847,5.747214
11.387720,0.200861,6.096227
11.405609,0.201011,6.446346
11.428471,0.201732,6.794159
11.451728,0.202348,7.144057
11.469023,0.202224,7.504306
11.485408,0.201978,7.874619
11.502671,0.201961,8.238432
11.519369,0.202165,8.596336
11.547877,0.202450,8.948742
11.591477,0.202818,9.288902
11.641284,0.203564,9.617256
11.691838,0.204184,9.940113
11.824980,0.194656,0.143126
11.822216,0.195113,0.429895
11.816433,0.194322,0.718533
11.810908,0.195863,1.009724
11.806295,0.198075,1.297831
11.802155,0.200250,1.586301
11.796501,0.203102,1.885673
11.791595,0.206054,2.191043
11.787101,0.206663,2.489791
11.782799,0.205433,2.776927
11.778707,0.204168,3.072926
11.776086,0.203614,3.388015
11.773460,0.202778,3.709963
11.770680,0.201585,4.035897
11.771383,0.201283,4.365800
11.772862,0.201436,4.699652
11.776336,0.201494,5.040139
11.780923,0.201101,5.384907
11.789265,0.200766,5.729520
11.804233,0.200662,6.071685
11.821023,0.200728,6.416987
11.844676,0.201498,6.767835
11.870302,0.202166,7.122197
11.891128,0.202080,7.484425
11.909982,0.201950,7.855946
11.933207,0.202159,8.219274
11.959683,0.202598,8.573437
12.001187,0.203118,8.914028
12.065234,0.203660,9.230478
12.128770,0.204430,9.543008
12.172372,0.204972,9.862500
12.244687,0.194302,0.143777
12.243431,0.194808,0.431824
12.238989,0.194138,0.721694
12.234984,0.195730,1.013731
12.231749,0.197912,1.302624
12.228890,0.200078,1.592203
12.223445,0.203058,1.892535
12.218182,0.206195,2.198594
12.213470,0.206948,2.496890
12.208707,0.205792,2.782002
12.204231,0.204543,3.075872
12.201180,0.203908,3.387950
12.198319,0.202944,3.705846
12.195118,0.201673,4.028123
12.193728,0.201295,4.356404
12.192884,0.201371,4.689093
12.195220,0.201482,5.027615
12.200295,0.201147,5.370239
12.208996,0.200777,5.711164
12.223849,0.200639,6.046723
12.239749,0.200674,6.386427
12.261802,0.201359,6.739300
12.286523,0.201917,7.097336
12.311445,0.201905,7.458209
12.335885,0.202021,7.825848
12.372022,0.202465,8.181576
12.420938,0.203066,8.520150
12.478166,0.203677,8.850348
12.543848,0.204038,9.168974
12.604403,0.204501,9.491372
12.640957,0.205206,9.839646
12.665403,0.194027,0.143498
12.666376,0.194382,0.431035
12.664411,0.193657,0.720533
