-0.004686,-0.006318,-0.010265
-0.003829,-0.005460,-0.030584
-0.002975,-0.004642,-0.050506
-0.001941,-0.003875,-0.066839
-0.000799,-0.003074,-0.082521
0.000032,-0.002205,-0.100696
0.000267,-0.001319,-0.120798
0.000610,-0.000439,-0.141531
0.001548,0.000052,-0.169071
0.002593,0.000251,-0.199182
0.002889,0.000250,-0.227084
0.002843,0.000488,-0.242755
0.002913,0.000863,-0.253306
0.002934,0.001100,-0.259296
0.002832,0.001228,-0.268694
0.002821,0.001218,-0.281251
0.002825,0.000925,-0.295335
0.002772,0.000574,-0.308713
0.002747,0.000559,-0.318199
0.002774,0.000698,-0.325954
0.002756,0.000661,-0.332694
0.002702,0.000493,-0.339700
0.002619,0.000334,-0.344324
0.002588,0.000220,-0.349136
0.002538,0.000195,-0.355400
0.002372,0.000186,-0.366012
0.002327,0.000119,-0.373461
0.002574,0.000219,-0.377506
0.003010,0.000424,-0.382208
0.003879,0.000599,-0.389353
0.004996,0.000843,-0.396183
-0.014066,-0.006095,-0.010910
-0.011539,-0.005401,-0.032535
-0.009001,-0.004723,-0.053707
-0.005879,-0.003893,-0.070039
-0.002448,-0.002973,-0.085112
0.000034,-0.002058,-0.104007
0.000704,-0.001198,-0.126120
0.001743,-0.000328,-0.148467
0.004700,0.000203,-0.175790
0.007800,0.000431,-0.205626
0.008663,0.000311,-0.232045
0.008463,0.000460,-0.245842
0.008700,0.000870,-0.254987
0.008809,0.001215,-0.260467
0.008502,0.001315,-0.268907
0.008456,0.001191,-0.280968
0.008463,0.000946,-0.295345
0.008307,0.000772,-0.308939
0.008234,0.000791,-0.318734
0.008320,0.000829,-0.326885
0.008271,0.000686,-0.333492
0.008114,0.000478,-0.340034
0.007857,0.000288,-0.344416
0.007765,0.000190,-0.349229
0.007614,0.000201,-0.355154
0.007116,0.000154,-0.365377
0.006981,0.000050,-0.373675
0.007717,0.000249,-0.379360
0.009018,0.000591,-0.384803
0.011608,0.000685,-0.392344
0.014949,0.000783,-0.399387
-0.017007,-0.005922,-0.011650
-0.014473,-0.005443,-0.034680
-0.011910,-0.004934,-0.057184
-0.008026,-0.004009,-0.073886
-0.003565,-0.002927,-0.088846
0.000021,-0.001875,-0.108486
0.001696,-0.000870,-0.131956
0.003630,0.000140,-0.155279
0.007222,0.000634,-0.181957
0.010727,0.000746,-0.211135
0.011791,0.000495,-0.236228
0.011931,0.000596,-0.248778
0.012626,0.001009,-0.257117
0.013126,0.001341,-0.262415
0.013226,0.001316,-0.270287
0.013515,0.001092,-0.281713
0.013704,0.000919,-0.295587
0.013723,0.000868,-0.308937
0.013774,0.000875,-0.318747
0.013845,0.000810,-0.326881
0.013686,0.000605,-0.333217
0.013529,0.000420,-0.339435
0.013156,0.000263,-0.343721
0.012784,0.000191,-0.348727
0.012737,0.000221,-0.354813
0.012537,0.000174,-0.365308
0.012592,0.000089,-0.374365
0.014094,0.000303,-0.381155
0.016526,0.000653,-0.387633
0.020037,0.000676,-0.396123
0.024265,0.000690,-0.403933
-0.015857,-0.005869,-0.012455
-0.014335,-0.005609,-0.037065
-0.012665,-0.005256,-0.061110
-0.009009,-0.004178,-0.078525
-0.004518,-0.002876,-0.093720
-0.000108,-0.001621,-0.114093
0.003034,-0.000337,-0.138224
0.006120,0.000944,-0.161779
0.009042,0.001328,-0.187491
0.011605,0.001210,-0.215851
0.012597,0.000816,-0.239794
0.013486,0.000888,-0.251606
0.014867,0.001265,-0.259587
0.015987,0.001478,-0.264964
0.017014,0.001247,-0.272608
0.017981,0.000936,-0.283279
0.018518,0.000853,-0.295960
0.018974,0.000880,-0.308669
0.019304,0.000838,-0.318299
0.019311,0.000667,-0.326136
0.018945,0.000438,-0.332090
0.018865,0.000324,-0.338089
0.018445,0.000254,-0.342394
0.017622,0.000218,-0.347746
0.017871,0.000249,-0.354410
0.018510,0.000232,-0.365740
0.018988,0.000211,-0.375468
0.021483,0.000379,-0.382907
0.025279,0.000635,-0.390661
0.029061,0.000591,-0.400540
0.033145,0.000565,-0.409552
-0.013990,-0.006175,-0.012930
-0.012806,-0.005915,-0.038456
-0.011417,-0.005549,-0.063441
-0.008212,-0.004322,-0.081606
-0.004398,-0.002874,-0.097269
-0.000149,-0.001509,-0.118081
0.003877,-0.000051,-0.142227
0.007709,0.001414,-0.165578
0.010161,0.001709,-0.190842
0.011911,0.001371,-0.219368
0.012978,0.000867,-0.243281
0.014807,0.000943,-0.254526
0.017036,0.001285,-0.261920
0.018841,0.001426,-0.267267
0.020641,0.001135,-0.275088
0.022022,0.000828,-0.285321
0.022853,0.000786,-0.296747
0.023593,0.000836,-0.308620
0.024073,0.000786,-0.318195
0.024264,0.000610,-0.326000
0.024249,0.000411,-0.331672
0.024412,0.000316,-0.337430
0.023982,0.000234,-0.341674
0.023173,0.000248,-0.347064
0.023859,0.000398,-0.354179
0.025092,0.000409,-0.367007
0.026069,0.000319,-0.378290
0.030218,0.000441,-0.386205
0.035907,0.000689,-0.394186
0.039147,0.000566,-0.404203
0.041652,0.000468,-0.413375
-0.011720,-0.006489,-0.013102
-0.010191,-0.006219,-0.038962
-0.008434,-0.005804,-0.064369
-0.006005,-0.004438,-0.083244
-0.003566,-0.002877,-0.099473
-0.000289,-0.001470,-0.120501
0.004143,0.000068,-0.144294
0.008469,0.001645,-0.167168
0.010585,0.001876,-0.192373
0.011607,0.001333,-0.221847
